2020-03-04 08:42:56,"b'RT @AngelaRayner: Boris Johnson visited Kettering General Hospital and there are NO Coronavirus cases there, but he said he shook hands wit\xe2\x80\xa6'"
2020-03-04 08:42:56,b'RT @WHO: WHO calls on industry and governments to increase manufacturing of personal protective equipment by 40% to meet rising global dema\xe2\x80\xa6'
2020-03-04 08:42:55,b'RT @carlquintanilla: \xe2\x80\x9cThe International Monetary Fund and the World Bank announced Tuesday that they would not hold their annual spring mee\xe2\x80\xa6'
2020-03-04 08:42:55,"b'RT @sketchaganda: ""That\'s not a face mask Mr President.""\n\n#CoronaVirus https://t.co/riM9EFTbVy'"
2020-03-04 08:42:55,"b'RT @DarrenPlymouth: We have seen the videos of #coronavirus victims in #China, now the same scenes are being reported from #Iran. Allegedly\xe2\x80\xa6'"
2020-03-04 08:42:55,"b'RT @QuickTake: @business ""We will go all out to support in the disinfection work.""\n\nSouth Korea has dispatched its military to help disinfe\xe2\x80\xa6'"
2020-03-04 08:42:55,"b'RT @BorisJohnson_MP: ""I was at a hospital with #CoronaVirus patients and I was shaking hands with everybody""\nHe\'s deliberately trolling me\xe2\x80\xa6'"
2020-03-04 08:42:55,"b""RT @DDNational: PLEASE RETWEET -\nDON'T PANIC!\n#CoronaVirus :Basic Protective Measures\n\nKeep this in mind to avoid getting infected from #Co\xe2\x80\xa6"""
2020-03-04 08:42:54,"b""RT @kr3at: BREAKING: NYC Doctor Turns Whisteblower - Says he's been pleading to test people for #CoronaVirus. \xe2\x80\x9cI still do not have a #Covid\xe2\x80\xa6"""
2020-03-04 08:42:54,"b""RT @FactorD: Australia, you won't be running out of toilet papers! Don't be crazy! #Australia #toiletpapergate #coronavirus  https://t.co/5\xe2\x80\xa6"""
2020-03-04 08:42:54,"b""CBS ties #coronavirus to #MedicareForAll, Wonders if it'll hurt Trump's reelection #SuperTuesday https://t.co/xwpkl68JOL"""
2020-03-04 08:42:54,b'RT @Fukkard: An employee of Mindspace at Hyderabad has been tested positive for #coronavirus.\n\n Both Mindspace &amp; Brightspace offices are cl\xe2\x80\xa6'
2020-03-04 08:42:54,"b'Panic and fomenting fear are well-tried methods of control, distraction and of shifting popular support towards the\xe2\x80\xa6 https://t.co/MWfh0neqKu'"
2020-03-04 08:42:53,"b'Iran: #Coronavirus Death Toll Reaches 1,200 https://t.co/jYAhDuVN5h'"
2020-03-04 08:42:53,b'@realDonaldTrump Watching you squirm is a modicum of satisfaction after you tried to decimate our democracy.\n\nps -\xe2\x80\xa6 https://t.co/eReaiCKoRa'
2020-03-04 08:42:53,"b'RT @ANI: BJP President Jagat Prakash Nadda has written to all BJP state presidents, asking them to not hold #Holi programs, in wake of #Cor\xe2\x80\xa6'"
2020-03-04 08:42:53,"b'RT @prashan_econ: For further analysis on #ToiletPaperGate , see my university article here:\nhttps://t.co/vz3k4oaM8s\n\n#ToiletPaper #ToiletP\xe2\x80\xa6'"
2020-03-04 08:42:53,"b""RT @DDNational: PLEASE RETWEET -\nDON'T PANIC!\n#CoronaVirus : Basic Protective Measures\n \nIf you have fever,cough and difficulty breathing,\xe2\x80\xa6"""
2020-03-04 08:42:52,b'RT @LogicalIndians: Prevention is better than cure! \n\nHere are some Do\xe2\x80\x99s and Don\xe2\x80\x99ts that can help protect you and your family from novel #c\xe2\x80\xa6'
2020-03-04 08:42:51,"b'RT @soooftie: 36 out of 88 are showing symptoms of #coronavirusindia \n#coronavirus \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f  according to govt officials,\nbut not yet confirmed\xe2\x80\xa6'"
2020-03-04 08:42:51,"b""RT @AltviewIreland: #Coronavirus fears in Ireland spread after great confetti citizenship bonanza. They might cancel St. Patrick's Day, but\xe2\x80\xa6"""
2020-03-04 08:42:51,b'Is @SQLBits at risk because of the #coronavirus I hope not #sqlfamily'
2020-03-04 08:42:51,b'RT @fluffywhipit: This says it all. #corona #coronavirus #Covid_19 https://t.co/0uB6BLbgsb'
2020-03-04 08:42:50,"b'RT @SallyRMelb: All jokes aside, what Kerry says \xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbdis true. This bad run of LNP govts has left too many citizens in fear &amp; poverty,exacer\xe2\x80\xa6'"
2020-03-04 08:42:50,"b'RT @kr3at: BREAKING: Forty hospital staff are in isolation after revelations a NSW, Australia doctor who treated a \xe2\x80\x9cdiverse range of patien\xe2\x80\xa6'"
2020-03-04 08:42:50,b'15 out of 21 Italian tourists in India positive for coronavirus. #Coronavirus #india #lka https://t.co/lDYKw8pVWz'
2020-03-04 08:42:50,b'RT @RepSwalwell: Stop wearing face masks. #coronavirus'
2020-03-04 08:42:50,"b'RT @derekjames150: If #BorisJohnson did shake the hands of people with #Coronavirus, he should now be quarantined for 14 days. There were h\xe2\x80\xa6'"
